Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Simon Banza,FRA,FW,Lens,24,1996,4,1,124,1.4,1,1,1,0,0,0,0,0.73,0.73,1.45,0.73,1.45,1.2,1.2,0.6,1.8,0.86,0.47,1.33,0.86,1.33,https://fbref.com/en/players/be47b750/,https://fbref.com/en/players/be47b750/scout/10732/Simon-Banza-Scouting-Report,,,,,,
Danilo Barbosa,BRA,DF,Nice,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/0557ff4f/,https://fbref.com/en/players/0557ff4f/scout/3243/Danilo-Barbosa-Scouting-Report,https://fbref.com/en/players/0557ff4f/scout/2104/Danilo-Barbosa-Scouting-Report,,,,,
Bradley Barcola,FRA,FWMF,Lyon,18,2002,11,2,263,2.9,0,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,0.5,0.5,1.0,1.5,0.16,0.35,0.51,0.16,0.51,https://fbref.com/en/players/a0d55a09/,https://fbref.com/en/players/a0d55a09/all_comps/Bradley-Barcola-Stats---All-Competitions,https://fbref.com/en/players/a0d55a09/dom_lg/Bradley-Barcola-Domestic-League-Stats,https://fbref.com/en/players/a0d55a09/intl_cup/Bradley-Barcola-International-Cup-Stats,,,,
Melvin Bard,FRA,DF,Nice,20,2000,33,30,2589,28.8,2,2,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.9,0.9,2.4,3.3,0.03,0.08,0.11,0.03,0.11,https://fbref.com/en/players/1ddbc7ca/,https://fbref.com/en/players/1ddbc7ca/scout/365_euro/Melvin-Bard-Scouting-Report,https://fbref.com/en/players/1ddbc7ca/scout/11183/Melvin-Bard-Scouting-Report,,,,,
Toma Bašić,CRO,MF,Bordeaux,24,1996,3,3,209,2.3,0,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,0.1,0.1,0.6,0.7,0.05,0.24,0.29,0.05,0.29,https://fbref.com/en/players/80556f08/,https://fbref.com/en/players/80556f08/scout/365_euro/Toma-Basic-Scouting-Report,https://fbref.com/en/players/80556f08/scout/11222/Toma-Basic-Scouting-Report,https://fbref.com/en/players/80556f08/scout/10732/Toma-Basic-Scouting-Report,https://fbref.com/en/players/80556f08/scout/3243/Toma-Basic-Scouting-Report,https://fbref.com/en/players/80556f08/scout/2104/Toma-Basic-Scouting-Report,,
Amine Bassi,FRA,MF,Metz,23,1997,5,2,184,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,0.12,0.2,0.32,0.12,0.32,https://fbref.com/en/players/ced1d98f/,https://fbref.com/en/players/ced1d98f/all_comps/Amine-Bassi-Stats---All-Competitions,https://fbref.com/en/players/ced1d98f/dom_lg/Amine-Bassi-Domestic-League-Stats,https://fbref.com/en/players/ced1d98f/dom_cup/Amine-Bassi-Domestic-Cup-Stats,,,,
Mohamed Bayo,GUI,FW,Clermont Foot,23,1998,32,27,2413,26.8,14,5,12,2,3,1,0,0.52,0.19,0.71,0.45,0.63,14.0,11.6,4.8,16.4,0.52,0.18,0.7,0.43,0.61,https://fbref.com/en/players/01870104/,https://fbref.com/en/players/01870104/scout/365_euro/Mohamed-Bayo-Scouting-Report,https://fbref.com/en/players/01870104/scout/11183/Mohamed-Bayo-Scouting-Report,,,,,
Paul Baysse,FRA,DF,Bordeaux,33,1988,2,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/2515040a/,https://fbref.com/en/players/2515040a/scout/10732/Paul-Baysse-Scouting-Report,https://fbref.com/en/players/2515040a/scout/2104/Paul-Baysse-Scouting-Report,https://fbref.com/en/players/2515040a/scout/1632/Paul-Baysse-Scouting-Report,https://fbref.com/en/players/2515040a/scout/1652/Paul-Baysse-Scouting-Report,,,
Youcef Belaïli,ALG,MFFW,Brest,29,1992,13,11,825,9.2,3,2,3,0,1,2,0,0.33,0.22,0.55,0.33,0.55,2.9,2.0,2.8,4.8,0.32,0.3,0.62,0.22,0.52,https://fbref.com/en/players/1a248246/,https://fbref.com/en/players/1a248246/scout/365_euro/Youcef-Belaili-Scouting-Report,https://fbref.com/en/players/1a248246/scout/11183/Youcef-Belaili-Scouting-Report,,,,,
Haris Belkebla,ALG,MF,Brest,27,1994,31,26,2310,25.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.0,0.02,0.03,0.0,0.03,https://fbref.com/en/players/2b1bed19/,https://fbref.com/en/players/2b1bed19/scout/365_euro/Haris-Belkebla-Scouting-Report,https://fbref.com/en/players/2b1bed19/scout/11183/Haris-Belkebla-Scouting-Report,https://fbref.com/en/players/2b1bed19/scout/10732/Haris-Belkebla-Scouting-Report,https://fbref.com/en/players/2b1bed19/scout/3243/Haris-Belkebla-Scouting-Report,,,
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,23,1998,36,26,2332,25.9,2,3,2,0,0,5,0,0.08,0.12,0.19,0.08,0.19,2.5,2.5,2.4,4.9,0.1,0.09,0.19,0.1,0.19,https://fbref.com/en/players/10f0fdd3/,https://fbref.com/en/players/10f0fdd3/scout/365_euro/Jean-Ricner-Bellegarde-Scouting-Report,https://fbref.com/en/players/10f0fdd3/scout/11183/Jean-Ricner-Bellegarde-Scouting-Report,https://fbref.com/en/players/10f0fdd3/scout/10732/Jean-Ricner-Bellegarde-Scouting-Report,https://fbref.com/en/players/10f0fdd3/scout/3243/Jean-Ricner-Bellegarde-Scouting-Report,,,
Jeanuel Belocian,FRA,DF,Rennes,16,2005,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/c678ddd7/,https://fbref.com/en/players/c678ddd7/matchlogs/2021-2022/passing/Jeanuel-Belocian-Match-Logs,,,,,,
Hatem Ben Arfa,FRA,FWMF,Lille,34,1987,7,4,314,3.5,0,1,0,0,0,1,0,0.0,0.29,0.29,0.0,0.29,0.4,0.4,0.9,1.3,0.11,0.25,0.36,0.11,0.36,https://fbref.com/en/players/74dc806c/,https://fbref.com/en/players/74dc806c/scout/10732/Hatem-Ben-Arfa-Scouting-Report,https://fbref.com/en/players/74dc806c/scout/2104/Hatem-Ben-Arfa-Scouting-Report,,,,,
Salim Ben Seghir,FRA,FW,Marseille,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/1f6298f2/,https://fbref.com/en/players/1f6298f2/all_comps/Salim-Ben-Seghir-Stats---All-Competitions,https://fbref.com/en/players/1f6298f2/dom_lg/Salim-Ben-Seghir-Domestic-League-Stats,https://fbref.com/en/players/1f6298f2/intl_cup/Salim-Ben-Seghir-International-Cup-Stats,,,,
Wissam Ben Yedder,FRA,FW,Monaco,30,1990,37,29,2529,28.1,25,5,17,8,8,3,0,0.89,0.18,1.07,0.6,0.78,17.3,11.2,4.3,15.5,0.61,0.15,0.77,0.4,0.55,https://fbref.com/en/players/942b4f90/,https://fbref.com/en/players/942b4f90/scout/365_euro/Wissam-Ben-Yedder-Scouting-Report,https://fbref.com/en/players/942b4f90/scout/11183/Wissam-Ben-Yedder-Scouting-Report,https://fbref.com/en/players/942b4f90/scout/10732/Wissam-Ben-Yedder-Scouting-Report,https://fbref.com/en/players/942b4f90/scout/3243/Wissam-Ben-Yedder-Scouting-Report,https://fbref.com/en/players/942b4f90/scout/1886/Wissam-Ben-Yedder-Scouting-Report,https://fbref.com/en/players/942b4f90/scout/1652/Wissam-Ben-Yedder-Scouting-Report,
Darío Benedetto,ARG,FWMF,Marseille,31,1990,2,0,54,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.86,0.06,0.92,0.86,0.92,https://fbref.com/en/players/bef0a7ac/,https://fbref.com/en/players/bef0a7ac/scout/365_euro/Dario-Benedetto-Scouting-Report,https://fbref.com/en/players/bef0a7ac/scout/11174/Dario-Benedetto-Scouting-Report,https://fbref.com/en/players/bef0a7ac/scout/10732/Dario-Benedetto-Scouting-Report,https://fbref.com/en/players/bef0a7ac/scout/3243/Dario-Benedetto-Scouting-Report,,,
Walter Benítez,ARG,GK,Nice,28,1993,37,37,3330,37.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/8a2248b4/,https://fbref.com/en/players/8a2248b4/scout/365_euro/Walter-Benitez-Scouting-Report,https://fbref.com/en/players/8a2248b4/scout/11183/Walter-Benitez-Scouting-Report,https://fbref.com/en/players/8a2248b4/scout/10732/Walter-Benitez-Scouting-Report,https://fbref.com/en/players/8a2248b4/scout/3243/Walter-Benitez-Scouting-Report,https://fbref.com/en/players/8a2248b4/scout/2104/Walter-Benitez-Scouting-Report,https://fbref.com/en/players/8a2248b4/scout/1632/Walter-Benitez-Scouting-Report,
Loris Benito,SUI,DF,Bordeaux,29,1992,1,1,61,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/f5b6fb78/,https://fbref.com/en/players/f5b6fb78/scout/10732/Loris-Benito-Scouting-Report,https://fbref.com/en/players/f5b6fb78/scout/3243/Loris-Benito-Scouting-Report,,,,,
Nabil Bentaleb,ALG,MF,Angers,26,1994,18,18,1515,16.8,1,0,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.5,1.1,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/3189f61a/,https://fbref.com/en/players/3189f61a/scout/365_euro/Nabil-Bentaleb-Scouting-Report,https://fbref.com/en/players/3189f61a/scout/11183/Nabil-Bentaleb-Scouting-Report,https://fbref.com/en/players/3189f61a/scout/10737/Nabil-Bentaleb-Scouting-Report,https://fbref.com/en/players/3189f61a/scout/3232/Nabil-Bentaleb-Scouting-Report,https://fbref.com/en/players/3189f61a/scout/2109/Nabil-Bentaleb-Scouting-Report,https://fbref.com/en/players/3189f61a/scout/1634/Nabil-Bentaleb-Scouting-Report,
Patrick Berg,NOR,MF,Lens,23,1997,14,2,307,3.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/e4114f5d/,https://fbref.com/en/players/e4114f5d/all_comps/Patrick-Berg-Stats---All-Competitions,https://fbref.com/en/players/e4114f5d/dom_lg/Patrick-Berg-Domestic-League-Stats,https://fbref.com/en/players/e4114f5d/dom_cup/Patrick-Berg-Domestic-Cup-Stats,https://fbref.com/en/players/e4114f5d/intl_cup/Patrick-Berg-International-Cup-Stats,https://fbref.com/en/players/e4114f5d/nat_tm/Patrick-Berg-National-Team-Stats,,
Mitchell van Bergen,NED,FWMF,Reims,21,1999,20,11,983,10.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.3,2.4,0.1,0.12,0.22,0.1,0.22,https://fbref.com/en/players/0b2c9aec/,https://fbref.com/en/players/0b2c9aec/scout/365_euro/Mitchell-van-Bergen-Scouting-Report,https://fbref.com/en/players/0b2c9aec/scout/11183/Mitchell-van-Bergen-Scouting-Report,,,,,
Valon Berisha,KVX,MFFW,Reims,28,1993,13,5,455,5.1,0,1,0,0,0,2,1,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.4,0.6,0.03,0.08,0.11,0.03,0.11,https://fbref.com/en/players/d5575935/,https://fbref.com/en/players/d5575935/scout/365_euro/Valon-Berisha-Scouting-Report,https://fbref.com/en/players/d5575935/scout/11183/Valon-Berisha-Scouting-Report,https://fbref.com/en/players/d5575935/scout/10732/Valon-Berisha-Scouting-Report,https://fbref.com/en/players/d5575935/scout/3248/Valon-Berisha-Scouting-Report,,,
Paul Bernardoni,FRA,GK,Angers,24,1997,13,13,1170,13.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/28dabd43/,https://fbref.com/en/players/28dabd43/scout/365_euro/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/11183/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/10732/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/3243/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/2104/Paul-Bernardoni-Scouting-Report,,
Paul Bernardoni,FRA,GK,Saint-Étienne,24,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/28dabd43/,https://fbref.com/en/players/28dabd43/scout/365_euro/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/11183/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/10732/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/3243/Paul-Bernardoni-Scouting-Report,https://fbref.com/en/players/28dabd43/scout/2104/Paul-Bernardoni-Scouting-Report,,
Juan Bernat,ESP,DF,Paris S-G,28,1993,15,12,958,10.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.02,0.06,0.07,0.02,0.07,https://fbref.com/en/players/433dc9a2/,https://fbref.com/en/players/433dc9a2/scout/365_euro/Juan-Bernat-Scouting-Report,https://fbref.com/en/players/433dc9a2/scout/11183/Juan-Bernat-Scouting-Report,https://fbref.com/en/players/433dc9a2/scout/3243/Juan-Bernat-Scouting-Report,https://fbref.com/en/players/433dc9a2/scout/2104/Juan-Bernat-Scouting-Report,https://fbref.com/en/players/433dc9a2/scout/1634/Juan-Bernat-Scouting-Report,,
Dimitry Bertaud,FRA,GK,Montpellier,23,1998,11,9,833,9.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/380a15e2/,https://fbref.com/en/players/380a15e2/scout/365_euro/Dimitry-Bertaud-Scouting-Report,https://fbref.com/en/players/380a15e2/scout/11183/Dimitry-Bertaud-Scouting-Report,https://fbref.com/en/players/380a15e2/scout/10732/Dimitry-Bertaud-Scouting-Report,,,,
Jason Berthomier,FRA,MF,Clermont Foot,31,1990,29,22,1732,19.2,1,5,1,0,0,0,0,0.05,0.26,0.31,0.05,0.31,2.0,2.0,3.9,5.9,0.1,0.21,0.31,0.1,0.31,https://fbref.com/en/players/03e91055/,https://fbref.com/en/players/03e91055/scout/365_euro/Jason-Berthomier-Scouting-Report,https://fbref.com/en/players/03e91055/scout/11183/Jason-Berthomier-Scouting-Report,,,,,
Giulian Biancone,FRA,DF,Troyes,21,2000,33,26,2292,25.5,1,2,1,0,0,10,0,0.04,0.08,0.12,0.04,0.12,2.0,2.0,1.0,3.0,0.08,0.04,0.12,0.08,0.12,https://fbref.com/en/players/de40e38c/,https://fbref.com/en/players/de40e38c/scout/365_euro/Giulian-Biancone-Scouting-Report,https://fbref.com/en/players/de40e38c/scout/11183/Giulian-Biancone-Scouting-Report,,,,,
El Bilal Touré,MLI,FW,Reims,19,2001,21,15,1194,13.3,2,4,1,1,1,2,0,0.15,0.3,0.45,0.08,0.38,4.1,3.3,1.5,4.8,0.31,0.11,0.42,0.25,0.36,https://fbref.com/en/players/47c609d5/,https://fbref.com/en/players/47c609d5/scout/365_euro/El-Bilal-Toure-Scouting-Report,https://fbref.com/en/players/47c609d5/scout/11183/El-Bilal-Toure-Scouting-Report,https://fbref.com/en/players/47c609d5/scout/10732/El-Bilal-Toure-Scouting-Report,https://fbref.com/en/players/47c609d5/scout/3243/El-Bilal-Toure-Scouting-Report,,,
Jean-Claude Billong,CMR,DF,Clermont Foot,27,1993,15,10,980,10.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.02,0.01,0.02,0.02,0.02,https://fbref.com/en/players/a3e1d20d/,https://fbref.com/en/players/a3e1d20d/scout/365_euro/Jean-Claude-Billong-Scouting-Report,https://fbref.com/en/players/a3e1d20d/scout/11183/Jean-Claude-Billong-Scouting-Report,,,,,
Nathan Bitu Mazala,FRA,DF,Paris S-G,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/0f697e02/,https://fbref.com/en/players/0f697e02/matchlogs/2021-2022/passing/Nathan-Bitu-Mazala-Match-Logs,,,,,,
Marco Bizot,NED,GK,Brest,30,1991,38,38,3420,38.0,0,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.3,0.3,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/3d214e5f/,https://fbref.com/en/players/3d214e5f/scout/365_euro/Marco-Bizot-Scouting-Report,https://fbref.com/en/players/3d214e5f/scout/11183/Marco-Bizot-Scouting-Report,,,,,
Ludovic Blas,FRA,MFFW,Nantes,23,1997,35,35,2961,32.9,10,5,5,5,5,10,0,0.3,0.15,0.46,0.15,0.3,11.5,7.7,3.4,11.2,0.35,0.1,0.45,0.23,0.34,https://fbref.com/en/players/6191093d/,https://fbref.com/en/players/6191093d/scout/365_euro/Ludovic-Blas-Scouting-Report,https://fbref.com/en/players/6191093d/scout/11183/Ludovic-Blas-Scouting-Report,https://fbref.com/en/players/6191093d/scout/10732/Ludovic-Blas-Scouting-Report,https://fbref.com/en/players/6191093d/scout/3243/Ludovic-Blas-Scouting-Report,https://fbref.com/en/players/6191093d/scout/2104/Ludovic-Blas-Scouting-Report,https://fbref.com/en/players/6191093d/scout/1632/Ludovic-Blas-Scouting-Report,
Myron Boadu,NED,FW,Monaco,20,2001,31,7,960,10.7,4,1,4,0,0,0,0,0.37,0.09,0.47,0.37,0.47,6.7,6.7,0.3,7.0,0.63,0.03,0.66,0.63,0.66,https://fbref.com/en/players/5b479568/,https://fbref.com/en/players/5b479568/scout/365_euro/Myron-Boadu-Scouting-Report,https://fbref.com/en/players/5b479568/scout/11183/Myron-Boadu-Scouting-Report,,,,,
Jérôme Boateng,GER,DF,Lyon,32,1988,24,19,1622,18.0,0,1,0,0,0,6,0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,1.4,1.7,0.02,0.08,0.1,0.02,0.1,https://fbref.com/en/players/2db2fd7b/,https://fbref.com/en/players/2db2fd7b/scout/365_euro/Jerome-Boateng-Scouting-Report,https://fbref.com/en/players/2db2fd7b/scout/11183/Jerome-Boateng-Scouting-Report,https://fbref.com/en/players/2db2fd7b/scout/10737/Jerome-Boateng-Scouting-Report,https://fbref.com/en/players/2db2fd7b/scout/3248/Jerome-Boateng-Scouting-Report,https://fbref.com/en/players/2db2fd7b/scout/2109/Jerome-Boateng-Scouting-Report,https://fbref.com/en/players/2db2fd7b/scout/1634/Jerome-Boateng-Scouting-Report,
Antonin Bobichon,FRA,MFFW,Angers,25,1995,4,0,38,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/7d937aa1/,https://fbref.com/en/players/7d937aa1/scout/10732/Antonin-Bobichon-Scouting-Report,https://fbref.com/en/players/7d937aa1/scout/3243/Antonin-Bobichon-Scouting-Report,https://fbref.com/en/players/7d937aa1/scout/2104/Antonin-Bobichon-Scouting-Report,,,,
Quentin Boisgard,FRA,MFFW,Lorient,24,1997,25,9,958,10.6,1,1,1,0,0,3,0,0.09,0.09,0.19,0.09,0.19,1.1,1.1,2.1,3.2,0.1,0.2,0.3,0.1,0.3,https://fbref.com/en/players/f6496133/,https://fbref.com/en/players/f6496133/scout/365_euro/Quentin-Boisgard-Scouting-Report,https://fbref.com/en/players/f6496133/scout/11183/Quentin-Boisgard-Scouting-Report,https://fbref.com/en/players/f6496133/scout/10732/Quentin-Boisgard-Scouting-Report,https://fbref.com/en/players/f6496133/scout/3243/Quentin-Boisgard-Scouting-Report,,,
Charles Boli,FRA,MF,Lens,22,1998,4,0,32,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,https://fbref.com/en/players/bbdd999a/,https://fbref.com/en/players/bbdd999a/all_comps/Charles-Boli-Stats---All-Competitions,https://fbref.com/en/players/bbdd999a/dom_lg/Charles-Boli-Domestic-League-Stats,https://fbref.com/en/players/bbdd999a/dom_cup/Charles-Boli-Domestic-Cup-Stats,,,,
Sven Botman,NED,DF,Lille,21,2000,25,25,2250,25.0,3,1,3,0,0,4,0,0.12,0.04,0.16,0.12,0.16,1.4,1.4,0.4,1.8,0.06,0.02,0.07,0.06,0.07,https://fbref.com/en/players/ccce7025/,https://fbref.com/en/players/ccce7025/scout/365_euro/Sven-Botman-Scouting-Report,https://fbref.com/en/players/ccce7025/scout/11183/Sven-Botman-Scouting-Report,https://fbref.com/en/players/ccce7025/scout/10732/Sven-Botman-Scouting-Report,,,,
Denis Bouanga,GAB,FWMF,Saint-Étienne,26,1994,34,28,2436,27.1,9,6,9,0,0,4,1,0.33,0.22,0.55,0.33,0.55,8.4,8.4,4.5,12.9,0.31,0.17,0.48,0.31,0.48,https://fbref.com/en/players/0b0cbe5b/,https://fbref.com/en/players/0b0cbe5b/scout/365_euro/Denis-Bouanga-Scouting-Report,https://fbref.com/en/players/0b0cbe5b/scout/11183/Denis-Bouanga-Scouting-Report,https://fbref.com/en/players/0b0cbe5b/scout/10732/Denis-Bouanga-Scouting-Report,https://fbref.com/en/players/0b0cbe5b/scout/3243/Denis-Bouanga-Scouting-Report,https://fbref.com/en/players/0b0cbe5b/scout/2104/Denis-Bouanga-Scouting-Report,,
Hicham Boudaoui,ALG,MF,Nice,21,1999,29,21,1621,18.0,3,2,3,0,0,7,0,0.17,0.11,0.28,0.17,0.28,1.0,1.0,2.8,3.8,0.06,0.15,0.21,0.06,0.21,https://fbref.com/en/players/f9d5908e/,https://fbref.com/en/players/f9d5908e/scout/365_euro/Hicham-Boudaoui-Scouting-Report,https://fbref.com/en/players/f9d5908e/scout/11183/Hicham-Boudaoui-Scouting-Report,https://fbref.com/en/players/f9d5908e/scout/10732/Hicham-Boudaoui-Scouting-Report,https://fbref.com/en/players/f9d5908e/scout/3243/Hicham-Boudaoui-Scouting-Report,,,
Ryad Boudebouz,ALG,MFFW,Saint-Étienne,31,1990,30,27,2252,25.0,3,4,2,1,1,2,0,0.12,0.16,0.28,0.08,0.24,2.2,1.5,3.8,5.3,0.09,0.15,0.24,0.06,0.21,https://fbref.com/en/players/1001ae82/,https://fbref.com/en/players/1001ae82/scout/365_euro/Ryad-Boudebouz-Scouting-Report,https://fbref.com/en/players/1001ae82/scout/11183/Ryad-Boudebouz-Scouting-Report,https://fbref.com/en/players/1001ae82/scout/10732/Ryad-Boudebouz-Scouting-Report,https://fbref.com/en/players/1001ae82/scout/3243/Ryad-Boudebouz-Scouting-Report,https://fbref.com/en/players/1001ae82/scout/1886/Ryad-Boudebouz-Scouting-Report,https://fbref.com/en/players/1001ae82/scout/1652/Ryad-Boudebouz-Scouting-Report,
Sofiane Boufal,MAR,FWMF,Angers,27,1993,29,28,2330,25.9,8,4,5,3,3,6,0,0.31,0.15,0.46,0.19,0.35,8.2,5.9,6.4,12.3,0.32,0.25,0.56,0.23,0.48,https://fbref.com/en/players/b0c71810/,https://fbref.com/en/players/b0c71810/scout/365_euro/Sofiane-Boufal-Scouting-Report,https://fbref.com/en/players/b0c71810/scout/11183/Sofiane-Boufal-Scouting-Report,https://fbref.com/en/players/b0c71810/scout/10732/Sofiane-Boufal-Scouting-Report,https://fbref.com/en/players/b0c71810/scout/3232/Sofiane-Boufal-Scouting-Report,https://fbref.com/en/players/b0c71810/scout/1886/Sofiane-Boufal-Scouting-Report,https://fbref.com/en/players/b0c71810/scout/1631/Sofiane-Boufal-Scouting-Report,
Farid Boulaya,ALG,MFFW,Metz,28,1993,24,18,1526,17.0,4,2,4,0,0,1,1,0.24,0.12,0.35,0.24,0.35,1.5,1.5,2.9,4.4,0.09,0.17,0.26,0.09,0.26,https://fbref.com/en/players/a0791826/,https://fbref.com/en/players/a0791826/scout/365_euro/Farid-Boulaya-Scouting-Report,https://fbref.com/en/players/a0791826/scout/11183/Farid-Boulaya-Scouting-Report,https://fbref.com/en/players/a0791826/scout/10732/Farid-Boulaya-Scouting-Report,https://fbref.com/en/players/a0791826/scout/3243/Farid-Boulaya-Scouting-Report,,,
Ismaëlben Boura,FRA,DF,Lens,20,2000,5,1,95,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/62e02107/,https://fbref.com/en/players/62e02107/scout/10732/Ismaelben-Boura-Scouting-Report,,,,,,
Benjamin Bourigeaud,FRA,FWMF,Rennes,27,1994,38,38,3193,35.5,11,12,11,0,0,2,0,0.31,0.34,0.65,0.31,0.65,5.3,5.3,13.2,18.5,0.15,0.37,0.52,0.15,0.52,https://fbref.com/en/players/20e73fac/,https://fbref.com/en/players/20e73fac/scout/365_euro/Benjamin-Bourigeaud-Scouting-Report,https://fbref.com/en/players/20e73fac/scout/11183/Benjamin-Bourigeaud-Scouting-Report,https://fbref.com/en/players/20e73fac/scout/10732/Benjamin-Bourigeaud-Scouting-Report,https://fbref.com/en/players/20e73fac/scout/3243/Benjamin-Bourigeaud-Scouting-Report,https://fbref.com/en/players/20e73fac/scout/2104/Benjamin-Bourigeaud-Scouting-Report,https://fbref.com/en/players/20e73fac/scout/1632/Benjamin-Bourigeaud-Scouting-Report,
Redwan Bourles,FRA,MFFW,Lorient,18,2003,4,0,16,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/5c7895a0/,https://fbref.com/en/players/5c7895a0/matchlogs/2021-2022/passing/Redwan-Bourles-Match-Logs,,,,,,
Domagoj Bradarić,CRO,DFMF,Lille,21,1999,15,2,417,4.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.01,0.11,0.12,0.01,0.12,https://fbref.com/en/players/8bbe2df5/,https://fbref.com/en/players/8bbe2df5/scout/10732/Domagoj-Bradaric-Scouting-Report,https://fbref.com/en/players/8bbe2df5/scout/3243/Domagoj-Bradaric-Scouting-Report,,,,,
